stock_number,vin,stock_type,title,year,make,model,trim,price,body_style,engine,transmission,exterior_color,interior_color,kilometres,all_images,url,certified,deleted
2944A,,used,2016 Buick Encore,2016,Buick,Encore,,"$20,960",SUV,I-4 cyl,Automatic,Brown,Black,"2,495",http://inventory-dmg.assets-cdk.com/6/7/7/14726661776.jpg|http://inventory-dmg.assets-cdk.com/1/2/8/14726661821.jpg|http://inventory-dmg.assets-cdk.com/5/6/8/14726661865.jpg|http://inventory-dmg.assets-cdk.com/4/2/9/14726661924.jpg|http://inventory-dmg.assets-cdk.com/2/8/9/14726661982.jpg|http://inventory-dmg.assets-cdk.com/3/2/0/14726662023.jpg|http://inventory-dmg.assets-cdk.com/5/6/0/14726662065.jpg|http://inventory-dmg.assets-cdk.com/1/2/1/14726662121.jpg|http://inventory-dmg.assets-cdk.com/2/2/2/14726662222.jpg|http://inventory-dmg.assets-cdk.com/1/7/2/14726662271.jpg|http://inventory-dmg.assets-cdk.com/3/3/3/14726662333.jpg|http://inventory-dmg.assets-cdk.com/7/7/3/14726662377.jpg|http://inventory-dmg.assets-cdk.com/5/2/4/14726662425.jpg|http://inventory-dmg.assets-cdk.com/4/8/4/14726662484.jpg|http://inventory-dmg.assets-cdk.com/0/5/5/14726662550.jpg|http://inventory-dmg.assets-cdk.com/chrome_jpgs/2016/17236.jpg,http://www.riversideofprescott.com/VehicleDetails/used-2016-Buick-Encore--Prescott-ON/3005050423,0,1
2944B,,used,2011 Chevrolet Equinox,2011,Chevrolet,Equinox,LS,Contact Us,SUV,I-4 cyl,Automatic,N/A,N/A,"50,541",http://inventory-dmg.assets-cdk.com/chrome_jpgs/2011/13575.jpg,http://www.riversideofprescott.com/VehicleDetails/used-2011-Chevrolet-Equinox-1LT-Prescott-ON/3012063443,0,1
2945A,,used,2015 GMC Sierra 1500,2015,GMC,Sierra 1500,SLT 4dr Crew Cab 4WD 5.8 ft. SB (5.3L 8cyl 6A),Contact Us,Crew Cab Pickup - Short Bed,V-8 cyl,Automatic,Green,N/A,"15,287",http://inventory-dmg.assets-cdk.com/chrome_jpgs/2015/17235.jpg,http://www.riversideofprescott.com/VehicleDetails/used-2015-GMC-Sierra_1500-SLE-Prescott-ON/3009036183,0,1
2946A,,used,2016 GMC Sierra 1500,2016,GMC,Sierra 1500,SLE,Contact Us,Crew Cab Pickup - Short Bed,V-8 cyl,Automatic,Gray,N/A,"15,193",http://inventory-dmg.assets-cdk.com/chrome_jpgs/2016/23160.jpg,http://www.riversideofprescott.com/VehicleDetails/used-2016-GMC-Sierra_1500-SLE-Prescott-ON/3006601163,0,1
2947A,,used,2015 GMC Sierra 1500,2015,GMC,Sierra 1500,SLT 4dr Crew Cab 4WD 5.8 ft. SB (5.3L 8cyl 6A),Contact Us,Crew Cab Pickup - Short Bed,V-8 cyl,Automatic,N/A,N/A,,http://inventory-cf.assets-cdk.com/chrome_jpgs/2015/17235.jpg,http://www.riversideofprescott.com/VehicleDetails/used-2015-GMC-Sierra_1500-SLE-Prescott-ON/3012063453,0,0
2948A,,used,2015 Chevrolet Cruze,2015,Chevrolet,Cruze,LTZ 4dr Sedan (1.4L 4cyl Turbo 6A),Contact Us,Sedan,I-4 cyl,Automatic,Black,N/A,"44,571",http://inventory-dmg.assets-cdk.com/chrome_jpgs/2015/18914.jpg,http://www.riversideofprescott.com/VehicleDetails/used-2015-Chevrolet-Cruze-2LT-Prescott-ON/3014515463,0,1
2949A,,used,2015 GMC Sierra 1500,2015,GMC,Sierra 1500,SLT 4dr Crew Cab 4WD 5.8 ft. SB (5.3L 8cyl 6A),Contact Us,Extended Cab Pickup - Standard Bed,V-8 cyl,Automatic,Black,N/A,"23,236",http://inventory-dmg.assets-cdk.com/chrome_jpgs/2015/15987.jpg,http://www.riversideofprescott.com/VehicleDetails/used-2015-GMC-Sierra_1500-SLE-Prescott-ON/3017145943,0,1
2950038553,,new,2017 Buick Encore,2017,Buick,Encore,Essence,"$29,795",SUV,"1.4L, 4 CYL, DOHC, TURBOCHARGED",Automatic,Quicksilver Metallic,Ebony,,http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3297643/default/ext_GAN_deg01.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3297643/default/ext_GAN_deg02.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3297643/default/ext_GAN_deg03.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3297643/default/ext_GAN_deg04.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3297643/default/ext_GAN_deg05.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3297643/default/int_AAY_deg02.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3297643/default/int_AAY_deg03.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3297643/default/int_AAY_deg04.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3297643/default/int_AAY_deg05.jpg|http://inventory-cf.assets-cdk.com/chrome/384301/cc_2017BUS040001_01_640_GAN.png,http://www.riversideofprescott.com/VehicleDetails/new-2017-Buick-Encore-Essence-Prescott-ON/2950038553,0,1
2950730713,,new,2017 Buick LaCrosse,2017,Buick,LaCrosse,Preferred,"$42,085",Sedan,3.6L DOHC DI V6 W/VVT,Automatic,Dark Forest Green Metallic,Light Neutral/dark Brown,,http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3283543/default/ext_GC8_deg01.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3283543/default/ext_GC8_deg02.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3283543/default/ext_GC8_deg03.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3283543/default/ext_GC8_deg04.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3283543/default/ext_GC8_deg05.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3283543/default/int_HY4_deg01.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3283543/default/int_HY4_deg02.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3283543/default/int_HY4_deg03.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3283543/default/int_HY4_deg04.jpg|http://inventory-cf.assets-cdk.com/RTT/Buick/2017/3283543/default/int_HY4_deg05.jpg|http://inventory-cf.assets-cdk.com/chrome/384292/cc_2017BUC080001_01_640_GC8.png,http://www.riversideofprescott.com/VehicleDetails/new-2017-Buick-LaCrosse-Preferred-Prescott-ON/2950730713,0,0
2950A,,used,2009 GMC Sierra 1500,2009,GMC,Sierra 1500,,"$17,999",Crew Cab Pickup - Short Bed,V-8 cyl,N/A,White,N/A,"145,253",http://inventory-dmg.assets-cdk.com/chrome_jpgs/2009/11696.jpg,http://www.riversideofprescott.com/VehicleDetails/used-2009-GMC-Sierra_1500-_-Prescott-ON/3018820543,0,1
