stock_number,vin,stock_type,title,year,make,model,trim,price,body_style,engine,transmission,exterior_color,interior_color,kilometres,all_images,url,certified,deleted
33410,,used,,2013,Ford,F-150,XLT,"$19,000",4 Door Crew Cab Short Bed Truck,5.0L V8 32V MPFI DOHC,Automatic,Gray,Steel Grey,50,,http://www.terracetotemford.ca/pre-owned/ford/f-150/2013-gray-xlt-5557523.html,0,1
3445890,,new,,2016,Ford,F-150,XLT,41799,,5.0L V8 FFV Engine,Automatic,Blue,Medium Earth Grey,0,"http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.SZ.LSC.88M.18B.SSR.SS6.64F.55A.53A.85A.CCAB.54R.89G.CLO.99F.AWD.XLT.55B.47E.67T.50S.76C.595.]/EXT/4/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.SZ.LSC.88M.18B.SSR.SS6.64F.55A.53A.85A.CCAB.54R.89G.CLO.99F.AWD.XLT.55B.47E.67T.50S.76C.595.]/EXT/1/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.SZ.LSC.88M.18B.SSR.SS6.64F.55A.53A.85A.CCAB.54R.89G.CLO.99F.AWD.XLT.55B.47E.67T.50S.76C.595.]/EXT/2/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.SZ.LSC.88M.18B.SSR.SS6.64F.55A.53A.85A.CCAB.54R.89G.CLO.99F.AWD.XLT.55B.47E.67T.50S.76C.595.]/EXT/3/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-INT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.SZ.LSC.88M.18B.SSR.SS6.64F.55A.53A.85A.CCAB.54R.89G.CLO.99F.AWD.XLT.55B.47E.67T.50S.76C.595.]/INT/1/vehicle.png",http://www.terracetotemford.ca/new/ford/f-150/2016-blue-xlt-3445890.html,0,1
3519752,,new,,2016,Ford,F-150,XLT,38669,,5.0L V8 FFV Engine,Automatic,Blue,Medium Earth Grey,0,"http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[|Ford|F-150|2016|1|1.|300A.W1E.157.N1.LSC.88M.18B.SSR.SS6.64F.53B.85A.CCAB.89G.CLO.99F.AWD.XLT.50S.595.]/EXT/4/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[|Ford|F-150|2016|1|1.|300A.W1E.157.N1.LSC.88M.18B.SSR.SS6.64F.53B.85A.CCAB.89G.CLO.99F.AWD.XLT.50S.595.]/EXT/1/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[|Ford|F-150|2016|1|1.|300A.W1E.157.N1.LSC.88M.18B.SSR.SS6.64F.53B.85A.CCAB.89G.CLO.99F.AWD.XLT.50S.595.]/EXT/2/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[|Ford|F-150|2016|1|1.|300A.W1E.157.N1.LSC.88M.18B.SSR.SS6.64F.53B.85A.CCAB.89G.CLO.99F.AWD.XLT.50S.595.]/EXT/3/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-INT/Image[|Ford|F-150|2016|1|1.|300A.W1E.157.N1.LSC.88M.18B.SSR.SS6.64F.53B.85A.CCAB.89G.CLO.99F.AWD.XLT.50S.595.]/INT/1/vehicle.png",http://www.terracetotemford.ca/new/ford/f-150/2016-blue-xlt-3519752.html,0,1
3559643,,new,,2016,Ford,F-150,XLT,38799,,5.0L V8 FFV Engine,Automatic,,Medium Earth Grey,0,"http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3559643/60904b10cfbe1068f4ed2c21fea0f00c135e4157.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3559643/41b5e968208a90985867aadfeb433bd28e02a2ac.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3559643/ebd5eacff4748751e13bce68157f8aeeba94a3b1.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3559643/906e32e1aa0d507be461abd4817a71d93fd3571e.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3559643/9af633cef0961453b97c190711b9f1eb6c5a918a.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3559643/24cd997e657b1ee326df2a58ad6e776867d5ecad.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3559643/4f2236cf850bcf3cf9fb5610f89b6977b293b7aa.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3559643/dcddc4ab00106c0eb9a0df9bc4c15754008df5b3.jpg|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[|Ford|F-150|2016|1|1.|300A.W1E.157.J7.LSC.88M.SSR.SS6.64F.55A.53B.85A.CCAB.89G.CLO.99F.AWD.XLT.50S.595.]/EXT/4/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[|Ford|F-150|2016|1|1.|300A.W1E.157.J7.LSC.88M.SSR.SS6.64F.55A.53B.85A.CCAB.89G.CLO.99F.AWD.XLT.50S.595.]/EXT/1/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[|Ford|F-150|2016|1|1.|300A.W1E.157.J7.LSC.88M.SSR.SS6.64F.55A.53B.85A.CCAB.89G.CLO.99F.AWD.XLT.50S.595.]/EXT/2/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[|Ford|F-150|2016|1|1.|300A.W1E.157.J7.LSC.88M.SSR.SS6.64F.55A.53B.85A.CCAB.89G.CLO.99F.AWD.XLT.50S.595.]/EXT/3/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-INT/Image[|Ford|F-150|2016|1|1.|300A.W1E.157.J7.LSC.88M.SSR.SS6.64F.55A.53B.85A.CCAB.89G.CLO.99F.AWD.XLT.50S.595.]/INT/1/vehicle.png",http://www.terracetotemford.ca/new/ford/f-150/2016-magnetic-xlt-3559643.html,0,1
36077,,new,,2016,Ford,F-150,XLT,43499,,5.0L V8 FFV Engine,Automatic,Red,Medium Earth Grey,0,"http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.RR.LSC.88M.18B.SSR.52L.SS6.64F.55A.53A.85A.CCAB.54R.89G.CLO.99F.AWD.XLT.63T.55B.47E.67T.50S.76C.595.]/EXT/4/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.RR.LSC.88M.18B.SSR.52L.SS6.64F.55A.53A.85A.CCAB.54R.89G.CLO.99F.AWD.XLT.63T.55B.47E.67T.50S.76C.595.]/EXT/1/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.RR.LSC.88M.18B.SSR.52L.SS6.64F.55A.53A.85A.CCAB.54R.89G.CLO.99F.AWD.XLT.63T.55B.47E.67T.50S.76C.595.]/EXT/2/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.RR.LSC.88M.18B.SSR.52L.SS6.64F.55A.53A.85A.CCAB.54R.89G.CLO.99F.AWD.XLT.63T.55B.47E.67T.50S.76C.595.]/EXT/3/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-INT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.RR.LSC.88M.18B.SSR.52L.SS6.64F.55A.53A.85A.CCAB.54R.89G.CLO.99F.AWD.XLT.63T.55B.47E.67T.50S.76C.595.]/INT/1/vehicle.png",http://www.terracetotemford.ca/new/ford/f-150/2016-red-xlt-2882108.html,0,1
36087,,new,,2016,Ford,F-150,XLT,36949,,2.7L V6 EcoBoost® Engine,Automatic,Blue,Medium Earth Grey,0,"http://chrome.cdn.searchoptics.com/inventory_management/vehicle/2946348/41f65e027ecb5371553f8a168670742830216460.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/2946348/80d81597dbf362e110c1835c802f2fe4bfa33e2e.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/2946348/689a3e69cd400a71ce6308ee587fc741ca152f39.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/2946348/f04b0cae0dcd2e5f1659b930aa30b12235dbe1a7.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/2946348/d567ded2fdacbe8836345cffee636d45872416b0.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/2946348/28eb0bc97ba4358cd43fba8ee0be743614b8d62e.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/2946348/445a817d476cd5e21677157da69158fba8367a3b.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/2946348/f8c69029b91563cede563c873996cc4b3b1c5325.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/2946348/8ea95213adafef63e37495df931fd5250a28a1b1.jpg|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C300A.X1E.145.N1.LSC.88M.18B.SSR.SS6.64F.53B.85A.SCAB.89G.CLO.99P.AWD.XLT.67T.50S.595.]/EXT/4/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C300A.X1E.145.N1.LSC.88M.18B.SSR.SS6.64F.53B.85A.SCAB.89G.CLO.99P.AWD.XLT.67T.50S.595.]/EXT/1/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C300A.X1E.145.N1.LSC.88M.18B.SSR.SS6.64F.53B.85A.SCAB.89G.CLO.99P.AWD.XLT.67T.50S.595.]/EXT/2/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C300A.X1E.145.N1.LSC.88M.18B.SSR.SS6.64F.53B.85A.SCAB.89G.CLO.99P.AWD.XLT.67T.50S.595.]/EXT/3/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-INT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C300A.X1E.145.N1.LSC.88M.18B.SSR.SS6.64F.53B.85A.SCAB.89G.CLO.99P.AWD.XLT.67T.50S.595.]/INT/1/vehicle.png",http://www.terracetotemford.ca/new/ford/f-150/2016-blue-xlt-2946348.html,0,1
36107A,,used,,2014,Ford,Focus,SE,"$17,995",4 Door Hatchback,2.0L I4 16V GDI DOHC,Automatic,Red,Charcoal,43938,http://chrome.cdn.searchoptics.com/inventory_management/vehicle/4836059/2de3e29659366e78a7586c05bd4a562b4090a835.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/4836059/29592012389250d1280463cae85f106d3a2f1d0f.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/4836059/8dc5eae02b3d96b9a3be0dd94c4c7d450bf76630.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/4836059/2d3224c8f84e07cbcece2d9d541d8c5af19d0189.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/4836059/300f02b38cb19123f64ad87fdcc09ae96d595af1.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/4836059/8716af986241787c9567504529c2c63b07f201eb.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/4836059/ea9db1782b4d725fd23c4cef94592765c08b4c3d.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/4836059/713beef3cfb48861b46152f43b9808b0217af92a.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/4836059/5f6e9a7384c9247f7b18042231c879c8f0d5f22a.jpg,http://www.terracetotemford.ca/pre-owned/ford/focus/2014-red-se-4836059.html,0,1
36113,,new,,2016,Ford,F-150,XLT,36449,,3.5L V6 FFV Engine,Automatic,White,Medium Earth Grey,0,"http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C300A.W1E.145.YZ.LSC.88M.18B.SSR.SS5.64F.53B.85A.CCAB.89G.CLO.998.AWD.XLT.50S.76R.76C.595.]/EXT/4/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C300A.W1E.145.YZ.LSC.88M.18B.SSR.SS5.64F.53B.85A.CCAB.89G.CLO.998.AWD.XLT.50S.76R.76C.595.]/EXT/1/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C300A.W1E.145.YZ.LSC.88M.18B.SSR.SS5.64F.53B.85A.CCAB.89G.CLO.998.AWD.XLT.50S.76R.76C.595.]/EXT/2/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C300A.W1E.145.YZ.LSC.88M.18B.SSR.SS5.64F.53B.85A.CCAB.89G.CLO.998.AWD.XLT.50S.76R.76C.595.]/EXT/3/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-INT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C300A.W1E.145.YZ.LSC.88M.18B.SSR.SS5.64F.53B.85A.CCAB.89G.CLO.998.AWD.XLT.50S.76R.76C.595.]/INT/1/vehicle.png",http://www.terracetotemford.ca/new/ford/f-150/2016-white-xlt-3223203.html,0,1
36135,,new,,2016,Ford,Fiesta,SE,21499,Hatchback,1.6L,Automatic,White,Charcoal Black,0,"http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3050595/d491dad00ec54b5c7d10102b07efcde224243c89.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3050595/7d444b5f9f24dd538fe67abdace24cf3e71fd343.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3050595/302e41f2948861eae9fb07e67504c1263fbd69c1.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3050595/b4a253137c11005e171a726cd77d8c183d304f0e.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3050595/955d5dab1a1e55c5859ecc025cbf0d2ad86d5c46.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3050595/66ff05c373233f771e3b35d0c4fd7cbd37d2b8d8.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3050595/a44757eeddf5367d4670efc86e6178a79d92f519.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3050595/1dd21e16eb2a0ac4ee3dca83eb7cdc20046c8831.jpg|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/Fiesta/2016/BP3TT-FULL-EXT/Image[%7CFord%7CFiesta%7C2016%7C1%7C1.%7C201A.P4E..YZ..88G.HAT.649.18C.UNC.44A.SE.89D.]/EXT/4/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/Fiesta/2016/BP3TT-FULL-EXT/Image[%7CFord%7CFiesta%7C2016%7C1%7C1.%7C201A.P4E..YZ..88G.HAT.649.18C.UNC.44A.SE.89D.]/EXT/1/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/Fiesta/2016/BP3TT-FULL-EXT/Image[%7CFord%7CFiesta%7C2016%7C1%7C1.%7C201A.P4E..YZ..88G.HAT.649.18C.UNC.44A.SE.89D.]/EXT/2/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/Fiesta/2016/BP3TT-FULL-EXT/Image[%7CFord%7CFiesta%7C2016%7C1%7C1.%7C201A.P4E..YZ..88G.HAT.649.18C.UNC.44A.SE.89D.]/EXT/3/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/Fiesta/2016/BP3TT-FULL-INT/Image[%7CFord%7CFiesta%7C2016%7C1%7C1.%7C201A.P4E..YZ..88G.HAT.649.18C.UNC.44A.SE.89D.]/INT/1/vehicle.png",http://www.terracetotemford.ca/new/ford/fiesta/2016-white-se-3050595.html,0,1
36140,,new,,2016,Ford,F-150,XLT,42899,,5.0L V8 FFV Engine,Automatic,White,Black,0,"http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3148153/6045d85d96cc75a6ad8da41b645da74fb8c34372.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3148153/b976173f3977c34f2c99d1e10a4ceccde0acb6ef.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3148153/4709f95ce334115464153fe79a114cf258113c07.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3148153/178cec75927cbe71ea9549cc2165e428a5805cd9.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3148153/85414506479f432c6cc92ad70bdbe40bdc010726.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3148153/6dfa9f3e800370236efd6c50ad1f509adb318d2b.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3148153/28d2aafee0cc801b42ceb6505579229ce152c16f.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3148153/8453adf87effcda22a77fc34b29e2eb4467d6a35.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3148153/2e563fdde33ad4d8608d34f9d981675a616ebd7b.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3148153/9278b5ac909a0328c10fa0f4a96dc396351a8c96.jpg|http://chrome.cdn.searchoptics.com/inventory_management/vehicle/3148153/231e32e66cb81c1ff851ab6dbae29be65f156576.jpg|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.YZ.LSC.88J.SSR.SS6.64R.862.53A.85A.CCAB.54R.89B.SCL.99F.AWD.XLT.55B.47E.50S.91V.76C.595.]/EXT/4/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.YZ.LSC.88J.SSR.SS6.64R.862.53A.85A.CCAB.54R.89B.SCL.99F.AWD.XLT.55B.47E.50S.91V.76C.595.]/EXT/1/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.YZ.LSC.88J.SSR.SS6.64R.862.53A.85A.CCAB.54R.89B.SCL.99F.AWD.XLT.55B.47E.50S.91V.76C.595.]/EXT/2/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-EXT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.YZ.LSC.88J.SSR.SS6.64R.862.53A.85A.CCAB.54R.89B.SCL.99F.AWD.XLT.55B.47E.50S.91V.76C.595.]/EXT/3/vehicle.png|http://cdn0.searchoptics.net/s/crop_px/0,0,640,480-640/http://buildfoc.ford.com/dig/Ford/F-150/2016/BP3TT-FULL-INT/Image[%7CFord%7CF-150%7C2016%7C1%7C1.%7C301A.W1E.157.YZ.LSC.88J.SSR.SS6.64R.862.53A.85A.CCAB.54R.89B.SCL.99F.AWD.XLT.55B.47E.50S.91V.76C.595.]/INT/1/vehicle.png",http://www.terracetotemford.ca/new/ford/f-150/2016-white-xlt-3148153.html,0,1
