stock_number,vin,stock_type,title,year,make,model,trim,price,body_style,engine,transmission,exterior_color,interior_color,kilometres,all_images,url,certified,deleted
1491B,,used,2007 GMC Acadia,2007,GMC,Acadia,,"$8,500",,3.6L V6 MPI VVT,,White,,,http://inventory-cf.assets-cdk.com/5/4/5/15468501545.jpg|http://inventory-cf.assets-cdk.com/7/7/6/15468501677.jpg|http://inventory-cf.assets-cdk.com/0/5/8/15468501850.jpg|http://inventory-cf.assets-cdk.com/0/3/3/15468502330.jpg|http://inventory-cf.assets-cdk.com/0/7/4/15468502470.jpg|http://inventory-cf.assets-cdk.com/5/1/8/15468502815.jpg|http://inventory-cf.assets-cdk.com/5/4/9/15468502945.jpg|http://inventory-cf.assets-cdk.com/8/1/1/15468503118.jpg|http://inventory-cf.assets-cdk.com/5/9/2/15468503295.jpg|http://inventory-cf.assets-cdk.com/4/5/4/15468503454.jpg|http://inventory-cf.assets-cdk.com/1/0/6/15468503601.jpg|http://inventory-cf.assets-cdk.com/chrome_jpgs/2007/9445.jpg,http://www.stalkergm.com/VehicleDetails/used-2007-GMC-Acadia-AWD_4dr_SLE-Creston-IA/3049458753,0,0
1497,,used,2014 Jeep Patriot,2014,Jeep,Patriot,Limited 4dr SUV 4WD (2.4L 4cyl 6A),"$14,399",,2.4L I4 DOHC 16V Dual VVT,,Gray,,,http://inventory-cf.assets-cdk.com/2/0/8/14267101802.jpg|http://inventory-cf.assets-cdk.com/0/8/0/14267102080.jpg|http://inventory-cf.assets-cdk.com/3/6/5/14267102563.jpg|http://inventory-cf.assets-cdk.com/0/8/4/14267102480.jpg|http://inventory-cf.assets-cdk.com/0/0/5/14267102500.jpg|http://inventory-cf.assets-cdk.com/1/6/6/14267102661.jpg|http://inventory-cf.assets-cdk.com/6/9/9/14267102996.jpg|http://inventory-cf.assets-cdk.com/6/3/2/14267105236.jpg|http://inventory-cf.assets-cdk.com/3/6/6/14267103663.jpg|http://inventory-cf.assets-cdk.com/2/5/7/14267103752.jpg|http://inventory-cf.assets-cdk.com/8/2/1/14267104128.jpg|http://inventory-cf.assets-cdk.com/8/1/7/14267105718.jpg|http://inventory-cf.assets-cdk.com/5/4/8/14267104845.jpg|http://inventory-cf.assets-cdk.com/5/0/9/14267104905.jpg|http://inventory-cf.assets-cdk.com/chrome_jpgs/2014/16588.jpg,http://www.stalkergm.com/VehicleDetails/used-2014-Jeep-Patriot-4WD_4dr_Latitude-Creston-IA/2949502783,0,0
1500A,,used,2011 Chevrolet Equinox,2011,Chevrolet,Equinox,LS,"$12,640",,2.4L 4-Cylinder SIDI DOHC,,Black,,,http://inventory-cf.assets-cdk.com/evox/color_0640_032/6927/6927_cc0640_032_GBA.jpg|http://inventory-cf.assets-cdk.com/evox/color_0640_001/6927/6927_cc0640_001_GBA.jpg|http://inventory-cf.assets-cdk.com/evox/color_0640_014/6927/6927_cc0640_014_GBA.jpg|http://inventory-cf.assets-cdk.com/chrome_jpgs/2011/13579.jpg,http://www.stalkergm.com/VehicleDetails/used-2011-Chevrolet-Equinox-FWD_4dr_1LT-Creston-IA/3016337513,0,1
1510B,,used,2009 GMC Sierra 1500,2009,GMC,Sierra 1500,,"$12,996",,Vortec 5.3L V8 SFI Flex Fuel,,White,,,http://inventory-dmg.assets-cdk.com/chrome_jpgs/2009/11693.jpg,http://www.stalkergm.com/VehicleDetails/used-2009-GMC-Sierra_1500-Crew_Cab_Short_Box_4_Wheel_Drive_SLE-Creston-IA/3024706103,0,1
1510C,,used,2004 Chevrolet Silverado 2500HD,2004,Chevrolet,Silverado 2500,,Contact Us,,Duramax 6.6L V8 Turbodiesel,,White,,,http://inventory-dmg.assets-cdk.com/chrome_jpgs/2004/2397.jpg,http://www.stalkergm.com/VehicleDetails/used-2004-Chevrolet-Silverado_2500HD-4WD_Crew_Cab_Standard_Box_LT-Creston-IA/3034482223,0,1
1513A,,used,2010 Chevrolet Equinox,2010,Chevrolet,Equinox,,"$9,997",,3.0L V6 SIDI DOHC,,Silver,,,http://inventory-dmg.assets-cdk.com/9/3/3/14380588339.jpg|http://inventory-dmg.assets-cdk.com/5/7/3/14380588375.jpg|http://inventory-dmg.assets-cdk.com/0/2/4/14380588420.jpg|http://inventory-dmg.assets-cdk.com/8/5/4/14380588458.jpg|http://inventory-dmg.assets-cdk.com/0/2/5/14380588520.jpg|http://inventory-dmg.assets-cdk.com/9/6/5/14380588569.jpg|http://inventory-dmg.assets-cdk.com/1/6/7/14380588761.jpg|http://inventory-dmg.assets-cdk.com/9/9/7/14380588799.jpg|http://inventory-dmg.assets-cdk.com/4/6/8/14380588864.jpg|http://inventory-dmg.assets-cdk.com/8/9/8/14380588898.jpg|http://inventory-dmg.assets-cdk.com/2/4/9/14380588942.jpg|http://inventory-dmg.assets-cdk.com/chrome_jpgs/2010/13582.jpg,http://www.stalkergm.com/VehicleDetails/used-2010-Chevrolet-Equinox-Front_Wheel_Drive_LTZ-Creston-IA/2977484543,0,1
1513B,,used,2006 GMC Envoy,2006,GMC,Envoy,,Contact Us,,Vortec 4200 4.2L I6 MPI DOHC,,Silver,,,http://inventory-cf.assets-cdk.com/chrome_jpgs/2006/9002.jpg,http://www.stalkergm.com/VehicleDetails/used-2006-GMC-Envoy-4dr_4WD_SLE-Creston-IA/3049458813,0,0
1517,,certified,2014 Chevrolet Traverse,2014,Chevrolet,Traverse,LT 4dr SUV AWD w/1LT (3.6L 6cyl 6A),"$23,399",,3.6L V6 SIDI,,Gold,,,http://inventory-dmg.assets-cdk.com/0/5/7/14449499750.jpg|http://inventory-dmg.assets-cdk.com/0/7/8/14449499870.jpg|http://inventory-dmg.assets-cdk.com/2/0/0/14449500002.jpg|http://inventory-dmg.assets-cdk.com/3/9/0/14449500093.jpg|http://inventory-dmg.assets-cdk.com/3/0/2/14449500203.jpg|http://inventory-dmg.assets-cdk.com/5/8/7/14449500785.jpg|http://inventory-dmg.assets-cdk.com/9/0/9/14449500909.jpg|http://inventory-dmg.assets-cdk.com/3/9/9/14449500993.jpg|http://inventory-dmg.assets-cdk.com/2/6/0/14449501062.jpg|http://inventory-dmg.assets-cdk.com/5/1/2/14449501215.jpg|http://inventory-dmg.assets-cdk.com/1/9/2/14449501291.jpg|http://inventory-dmg.assets-cdk.com/8/8/4/14449502488.jpg|http://inventory-dmg.assets-cdk.com/0/3/6/14449502630.jpg|http://inventory-dmg.assets-cdk.com/9/2/7/14449502729.jpg|http://inventory-dmg.assets-cdk.com/6/8/7/14449502786.jpg|http://inventory-dmg.assets-cdk.com/7/5/8/14449502857.jpg|http://inventory-dmg.assets-cdk.com/chrome_jpgs/2014/15863.jpg,http://www.stalkergm.com/VehicleDetails/certified-2014-Chevrolet-Traverse-AWD_LT_w%2F1LT-Creston-IA/2969833253,0,1
1517A,,used,2012 GMC Terrain,2012,GMC,Terrain,SLE-1,"$12,487",,2.4L 4-Cylinder SIDI DOHC VVT,,Black,,,http://inventory-cf.assets-cdk.com/5/0/0/15184772005.jpg|http://inventory-cf.assets-cdk.com/7/8/2/15184772287.jpg|http://inventory-cf.assets-cdk.com/5/8/6/15184772685.jpg|http://inventory-cf.assets-cdk.com/5/8/2/15184773285.jpg|http://inventory-cf.assets-cdk.com/5/6/5/15184773565.jpg|http://inventory-cf.assets-cdk.com/7/5/7/15184773757.jpg|http://inventory-cf.assets-cdk.com/4/3/1/15184775134.jpg|http://inventory-cf.assets-cdk.com/6/1/3/15184775316.jpg|http://inventory-cf.assets-cdk.com/6/3/4/15184775436.jpg|http://inventory-cf.assets-cdk.com/8/5/6/15184775658.jpg|http://inventory-cf.assets-cdk.com/0/0/1/15184776100.jpg|http://inventory-cf.assets-cdk.com/5/7/2/15184776275.jpg|http://inventory-cf.assets-cdk.com/9/6/5/15184776569.jpg|http://inventory-cf.assets-cdk.com/9/4/7/15184776749.jpg|http://inventory-cf.assets-cdk.com/1/3/9/15184776931.jpg|http://inventory-cf.assets-cdk.com/chrome_jpgs/2012/13170.jpg,http://www.stalkergm.com/VehicleDetails/used-2012-GMC-Terrain-FWD_4dr_SLT_1-Creston-IA/3033301093,0,1
1517B,,used,2009 Chevrolet Silverado 3500HD,2009,Chevrolet,Silverado 3500,,Contact Us,,Vortec 6.0L V8 SFI VVT,,Gray,,,http://inventory-cf.assets-cdk.com/chrome_jpgs/2009/11715.jpg,http://www.stalkergm.com/VehicleDetails/used-2009-Chevrolet-Silverado_3500HD-Crew_Cab_Long_Box_4_Wheel_Drive_Work_Truck-Creston-IA/3069228523,0,0
