stock_number,vin,stock_type,title,year,make,model,trim,price,body_style,engine,transmission,exterior_color,interior_color,kilometres,all_images,url,certified,deleted
16253A,,used,2013 GMC Acadia SLT-1,2013,GMC,Acadia,SLT-1,"28,728",,,,,,,http://www.virdenmainline.com/media/mb1001/316382/1484892510884292-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892511486682-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892512164372-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892512590901-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892513054468-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892513549672-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892514114192-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892514585068-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892515059812-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892515585260-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892516072240-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892516506812-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892516944692-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892517445752-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892517941924-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892518372929-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892518875537-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892519374879-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892519850619-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892520355548-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892520828770-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892521310887-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892521801028-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892522252768-large.jpg|http://www.virdenmainline.com/media/mb1001/316382/1484892522704173-large.jpg,http://www.virdenmainline.com/inventory/Used-2013-GMC-Acadia/316382,0,1
16308,,new,2016 Buick Regal Turbo,2016,Buick,Regal,Turbo,"26,512",,,,,,,http://www.virdenmainline.com/media/mb1001/322170/1496725755628493-large.jpg|http://www.virdenmainline.com/media/mb1001/322170/1496725756270939-large.jpg|http://www.virdenmainline.com/media/mb1001/322170/1496725756813129-large.jpg|http://www.virdenmainline.com/media/mb1001/322170/1496725757334549-large.jpg|http://www.virdenmainline.com/media/mb1001/322170/1496725757870035-large.jpg|http://www.virdenmainline.com/media/mb1001/322170/1496725758399348-large.jpg|http://www.virdenmainline.com/media/mb1001/322170/1496725758881877-large.jpg|http://www.virdenmainline.com/media/mb1001/322170/1496725759348570-large.jpg|http://www.virdenmainline.com/media/mb1001/322170/1496725759847682-large.jpg|http://www.virdenmainline.com/media/mb1001/322170/1496725760358841-large.jpg|http://www.virdenmainline.com/media/mb1001/322170/1496725760808822-large.jpg,http://www.virdenmainline.com/inventory/New-2016-Buick-Regal/322170,0,1
16348B,,used,2010 Chevrolet Camaro 2SS,2010,Chevrolet,Camaro,2SS,"25,995",,,,,,,http://www.virdenmainline.com/media/mb1001/338508/1485497444325456-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497444850399-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497445397357-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497445912448-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497446414913-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497447017065-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497447537408-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497448084278-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497448630789-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497449118213-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497449731586-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497450513512-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497451052158-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497451584284-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497452060523-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497452668399-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497453187571-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497453701645-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497454231101-large.jpg|http://www.virdenmainline.com/media/mb1001/338508/1485497454724166-large.jpg,http://www.virdenmainline.com/inventory/Used-2010-Chevrolet-Camaro/338508,0,1
16387,,used,2016 GMC Sierra 2500HD Denali,2016,GMC,Sierra 2500HD,Denali,"69,995",,,,,,,,http://www.virdenmainline.com/inventory/Used-2016-GMC-Sierra-2500HD/321651,0,1
16405,,used,2016 Chevrolet Silverado 1500 LT,2016,Chevrolet,Silverado 1500,LT,,,,,,,,,http://www.virdenmainline.com/inventory/Used-2016-Chevrolet-Silverado-1500/322700,0,1
16457B,,used,2010 Ford Expedition Max Limited,2010,Ford,Expedition Max,Limited,"22,995",,,,,,,http://www.virdenmainline.com/media/mb1001/340425/1493213632931275-large.jpg|http://www.virdenmainline.com/media/mb1001/340425/1493213634279333-large.jpg|http://www.virdenmainline.com/media/mb1001/340425/1493213641420605-large.jpg|http://www.virdenmainline.com/media/mb1001/340425/1493213648620817-large.jpg|http://www.virdenmainline.com/media/mb1001/340425/1493213656057037-large.jpg|http://www.virdenmainline.com/media/mb1001/340425/1493213663755307-large.jpg|http://www.virdenmainline.com/media/mb1001/340425/1493213671453603-large.jpg|http://www.virdenmainline.com/media/mb1001/340425/1493213678816137-large.jpg|http://www.virdenmainline.com/media/mb1001/340425/1493213685806713-large.jpg|http://www.virdenmainline.com/media/mb1001/340425/1493213693338960-large.jpg|http://www.virdenmainline.com/media/mb1001/340425/1493213700790850-large.jpg|http://www.virdenmainline.com/media/mb1001/340425/1493213708412759-large.jpg,http://www.virdenmainline.com/inventory/Used-2010-Ford-Expedition-Max/340425,0,1
16516A,,used,2010 Ford F-150 XLT,2010,Ford,F-150,XLT,"14,995",,,,,,,http://www.virdenmainline.com/media/mb1001/337643/1497416957945391-large.jpg|http://www.virdenmainline.com/media/mb1001/337643/1497416958690429-large.jpg|http://www.virdenmainline.com/media/mb1001/337643/1497416959210602-large.jpg|http://www.virdenmainline.com/media/mb1001/337643/1497416959775924-large.jpg|http://www.virdenmainline.com/media/mb1001/337643/1497416960354031-large.jpg|http://www.virdenmainline.com/media/mb1001/337643/1497416960929879-large.jpg|http://www.virdenmainline.com/media/mb1001/337643/1497416961556493-large.jpg|http://www.virdenmainline.com/media/mb1001/337643/1497416962165588-large.jpg|http://www.virdenmainline.com/media/mb1001/337643/1497416962698395-large.jpg,http://www.virdenmainline.com/inventory/Used-2010-Ford-F-150/337643,0,1
16538B,,used,2014 Chevrolet Equinox 1LT,2014,Chevrolet,Equinox,1LT,"18,995",,,,,,,http://www.virdenmainline.com/media/mb1001/340138/1489187142909190-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187144589608-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187151717388-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187158568540-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187165601979-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187172806539-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187180105828-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187187540527-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187195921805-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187204302393-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187212773873-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187220669022-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187228830721-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187238084906-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187249758218-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187260110826-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187269274411-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187277902577-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187287093543-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187295277635-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187303675899-large.jpg|http://www.virdenmainline.com/media/mb1001/340138/1489187312340792-large.jpg,http://www.virdenmainline.com/inventory/Used-2014-Chevrolet-Equinox/340138,0,1
17003,,new,2017 GMC Terrain SLT I Leather I Rear View Camera,2017,GMC,Terrain,SLT I Leather I Rear View Camera,"41,575",,,,,,,http://www.virdenmainline.com/media/mb1001/324834/1497330536342033-large.jpg|http://www.virdenmainline.com/media/mb1001/324834/1497330537110624-large.jpg|http://www.virdenmainline.com/media/mb1001/324834/1497330537815937-large.jpg|http://www.virdenmainline.com/media/mb1001/324834/1497330538455871-large.jpg|http://www.virdenmainline.com/media/mb1001/324834/1497330539016923-large.jpg|http://www.virdenmainline.com/media/mb1001/324834/1497330539592533-large.jpg|http://www.virdenmainline.com/media/mb1001/324834/1497330540098433-large.jpg|http://www.virdenmainline.com/media/mb1001/324834/1497330540648550-large.jpg|http://www.virdenmainline.com/media/mb1001/324834/1497330541556033-large.jpg|http://www.virdenmainline.com/media/mb1001/324834/1497330542126406-large.jpg|http://www.virdenmainline.com/media/mb1001/324834/1497330542619437-large.jpg,http://www.virdenmainline.com/inventory/New-2017-GMC-Terrain/324834,0,0
17006,,new,2017 GMC Acadia SLT-1 I Nav I Heated Seats,2017,GMC,Acadia,SLT-1 I Nav I Heated Seats,"55,988",,,,,,,http://www.virdenmainline.com/media/mb1001/327311/1498453754858988-large.jpg|http://www.virdenmainline.com/media/mb1001/327311/1498453755590020-large.jpg|http://www.virdenmainline.com/media/mb1001/327311/1498453756311715-large.jpg|http://www.virdenmainline.com/media/mb1001/327311/1498453756862673-large.jpg|http://www.virdenmainline.com/media/mb1001/327311/1498453757386777-large.jpg|http://www.virdenmainline.com/media/mb1001/327311/1498453757962245-large.jpg|http://www.virdenmainline.com/media/mb1001/327311/1498453758488818-large.jpg|http://www.virdenmainline.com/media/mb1001/327311/1498453759025772-large.jpg|http://www.virdenmainline.com/media/mb1001/327311/1498453759762434-large.jpg|http://www.virdenmainline.com/media/mb1001/327311/1498453760308358-large.jpg|http://www.virdenmainline.com/media/mb1001/327311/1498453760838189-large.jpg,http://www.virdenmainline.com/inventory/New-2017-GMC-Acadia/327311,0,0
