stock_number,vin,stock_type,title,year,make,model,trim,price,body_style,engine,transmission,exterior_color,interior_color,kilometres,all_images,url,certified,deleted
H7402A,,used,1993 Cadillac Fleetwood 4DR SEDAN,1993,Cadillac,Fleetwood,,Please Call,4DR SEDAN,"V8, 5.7L",,Blue,,,,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-1993-cadillac-fleetwood-longview-wa=617431,0,1
H7403,,used,2016 Toyota Corolla S,2016,Toyota,Corolla,,"$16,000",4 Door Sedan,"L4, 1.8L; ",Variable,White,,"35,721",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606914_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606914_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606914_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606914_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606914_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606914_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606914_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606914_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606914_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2016-toyota-corolla-longview-wa=606914,0,1
H7404,,used,2016 Nissan Rogue SV,2016,Nissan,Rogue,,"$22,500",4 Door Wagon,"L4, 2.5L",Variable,Silver,,"18,297",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606915_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606915_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606915_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606915_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606915_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606915_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606915_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606915_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/606915_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2016-nissan-rogue-longview-wa=606915,0,1
H7405,,used,2016 Chevrolet Equinox LT,2016,Chevrolet,Equinox,,"$23,000",4 Door Wagon,"L4, 2.4L; ",Automatic,Silver,,"17,573",,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2016-chevrolet-equinox-longview-wa=606912,0,0
H7406,,used,2017 Honda Accord Sedan EX-L,2017,Honda,Accord,,"$25,999",4 Door Sedan,"L4, 2.4L",Variable,Black,,"2,502",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607129_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607129_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607129_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607129_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607129_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607129_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607129_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607129_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607129_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2017-honda-accord-sedan-longview-wa=607129,0,1
H7406A,,used,2014 Chevrolet Silverado 1500 LTZ,2014,Chevrolet,Silverado 1500,LTZ,"$40,500",Crew Cab Picku,"V8, 5.3L; ",Automatic,,,"36,926",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/615707_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/615707_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/615707_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/615707_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/615707_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/615707_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/615707_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/615707_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/615707_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2014-chevrolet-silverado-1500-longview-wa=615707,0,1
H7406B,,used,2012 Toyota Highlander Limited,2012,Toyota,Highlander,Limited,"$27,500",Sport Utility,"V6, 3.5L",Automatic,Silver,,"32,160",,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2012-toyota-highlander-longview-wa=617320,0,1
H7407,,used,2016 Honda Civic Sedan EX-L,2016,Honda,Civic,,"$23,000",4 Door Sedan,"L4, 1.5L; ",Variable,Blue,,"1,447",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607131_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607131_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607131_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607131_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607131_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607131_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607131_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607131_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607131_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2016-honda-civic-sedan-longview-wa=607131,0,1
H7408,,used,2016 Honda HR-V EX,2016,Honda,HR-V,,"$24,000",4 Door Wagon,"L4, 1.8L; ",Variable,Gray,,"2,016",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607130_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607130_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607130_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607130_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607130_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607130_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607130_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607130_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/607130_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2016-honda-hr-v-longview-wa=607130,0,1
H7409,,used,2017 Honda Accord Sedan EX-L,2017,Honda,Accord,,"$26,349",4dr Car,"L4, 2.4L",Variable,Silver,,"2,125",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608200_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608200_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608200_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608200_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608200_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608200_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608200_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608200_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608200_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2017-honda-accord-sedan-longview-wa=608200,0,1
H7410,,used,2016 Ram 1500 Big Horn,2016,Ram,1500,,"$30,500",Crew Cab Picku,"V8, 5.7L",Automatic,White,,"25,098",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608219_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608219_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608219_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608219_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608219_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608219_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608219_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608219_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608219_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2016-ram-1500-longview-wa=608219,0,1
H7410A,,used,2004 Ford Super Duty F-350 SRW ,2004,Ford,Super,,Please Call,Crew Cab Picku,"V8, 6.0L; ",,Gold,,,,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2004-ford-super-duty-f-350-srw-longview-wa=612942,0,1
H7411,,used,2015 Ram 1500 Tradesman,2015,RAM,1500,Tradesman 4dr Crew Cab 4WD 6.3 ft SB (5.7L 8cyl 6A),"$27,000",Crew Cab Picku,"V8, 5.7L",Automatic,Silver,,"37,521",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608218_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608218_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608218_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608218_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608218_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608218_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608218_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608218_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608218_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2015-ram-1500-longview-wa=608218,0,1
H7411A,,used,2000 Nissan Frontier 2WD XE,2000,Nissan,Frontier,,Please Call,Crew Cab Picku,"V6, 3.3L (",,,,,,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2000-nissan-frontier-2wd-longview-wa=614845,0,1
H7412,,used,2016 Hyundai Elantra ,2016,Hyundai,Elantra,,"$13,000",4dr Car,"L4, 1.8L; ",Automatic,Blue,,"37,201",http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608222_s1.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608222_s2.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608222_s3.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608222_s4.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608222_s5.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608222_s6.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608222_s7.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608222_s8.jpg|http://www.stirlinghonda.com/stkPhotos/StirlingHonda/608222_s9.jpg,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2016-hyundai-elantra-longview-wa=608222,0,1
H7412A,,used,2003 Chevrolet Silverado 1500 LT,2003,Chevrolet,Silverado 1500,,Please Call,Extended Cab P,"V8, 5.3L",Automatic,Gray,,,,http://www.stirlinghonda.com/en_us/unitDetail.asp?used-2003-chevrolet-silverado-1500-longview-wa=620544,0,1
